"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"61965497","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΜΟ3566","17/10/2020","17/04/2021","18543","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","3",111.21,79.41,15.88,176
"119039","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΟ3566","17/10/2020","17/04/2021","18543","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","3",2.5,1.81,0.4,176
"419108748","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΚΟ436","06/12/2020","06/06/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","SYM","ΜΟΤΟ","1",44.38,32.99,6.93,164
"297896","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΚΟ436","06/12/2020","06/06/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","SYM","ΜΟΤΟ","1",11,7.66,0.31,164
"79432","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΒΡ9369","19/04/2020","19/04/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","1",5,3.62,0.8,164
"11777781","GENERALI","ΑΥΤΟΚΙΝΗΤΟ","ΚΒΡ9369","19/04/2020","19/04/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","1",187.78,0,0,164
"32187435","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΒΡ9369","29/04/2020","19/04/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL",NA,"1",4.3,2.96,0.3,164
"32187435","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΚΒΡ9369","19/04/2020","19/04/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","OPEL","ΕΙΧ","1",178.27,122.31,12.23,164
"31898539","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΝ5282","30/06/2020","30/12/2020","18533","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",110.56,75.61,7.56,436
"655512","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΝ5282","30/06/2020","30/12/2020","18533","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",11,7.36,0.29,436
"85360","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΝ5282","30/06/2020","30/12/2020","18533","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",2.5,1.81,0.4,436
"54054","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΝ5282","30/06/2020","30/12/2020","18533","ΠΕΙΡΑΙΑΣ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","1",1.5,1,0.22,436
"122620","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΖΚ2841","04/12/2020","04/03/2021","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SMART","ΕΙΧ","1",1.25,0.91,0.2,2
"32353283","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΥΥ356","14/07/2020","14/10/2020","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","PIAGGIO","ΜΟΤΟ","1",31.73,21.69,2.17,2
"100031","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΥΥ356","14/07/2020","14/10/2020","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","PIAGGIO","ΜΟΤΟ","1",1.25,0.91,0.2,2
"109153","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΖΚ2841","04/09/2020","04/12/2020","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SMART","ΕΙΧ","1",1.25,0.91,0.2,2
"32419490","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΖΚ2841","04/12/2020","04/03/2021","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SMART","ΕΙΧ","1",116.62,80.2,8.02,2
"32419490","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΑΖΚ2841","04/09/2020","04/12/2020","26334","ΠΑΤΡΑ","ΑΧΑΙΑΣ","SMART","ΕΙΧ","1",117.65,80.93,8.09,2
"75928","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΡΙ1967","22/04/2020","22/04/2021","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","3",5,3.62,0.8,420
"31826797","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΡΙ1967","22/04/2020","22/04/2021","15127","ΜΕΛΙΣΣΙΑ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","3",254.51,174.79,17.48,420
"66571","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΡ5054","11/02/2020","11/02/2021","12131","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","2",5,3.62,0.8,396
"31763018","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΡ5054","11/02/2020","11/02/2021","12131","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","NISSAN","ΕΙΧ","2",267.1,183.46,18.35,396
"67407","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΗΤ7405","26/09/2020","26/03/2021","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",1.5,1,0.22,119
"273596","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΤ7405","26/09/2020","26/03/2021","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",10,6.96,0.21,119
"113392","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΤ7405","26/09/2020","26/03/2021","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",2.5,1.81,0.4,119
"32433434","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΤ7405","26/09/2020","26/03/2021","11146","ΓΑΛΑΤΣΙ","ΑΤΤΙΚΗΣ","SEAT","ΕΙΧ","1",87.2,59.54,5.95,119
"113756","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΑ654","18/09/2020","18/03/2021","18010","ΑΙΓΙΝΑ","ΑΤΤΙΚΗΣ","MONTESA","ΜΟΤΟ","1",2.5,1.81,0.4,124
"274427","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΗΑ654","18/09/2020","18/03/2021","18010","ΑΙΓΙΝΑ","ΑΤΤΙΚΗΣ","MONTESA","ΜΟΤΟ","1",10,6.96,0.21,124
"32437565","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΗΑ654","18/09/2020","18/03/2021","18010","ΑΙΓΙΝΑ","ΑΤΤΙΚΗΣ","MONTESA","ΜΟΤΟ","1",51.48,35.17,3.52,124
"32337106","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΜΑ9415","11/07/2020","11/07/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",205.68,141.15,14.12,132
"98783","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΜΑ9415","11/07/2020","11/07/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","1",5,3.62,0.8,132
"32448429","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΒ1067","28/09/2020","28/03/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","1",120.99,83.07,8.31,132
"114478","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΒ1067","28/09/2020","28/03/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","1",2.5,1.81,0.4,132
"32233312","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΟ8023","04/05/2020","04/05/2021","16561","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",231.19,158.6,15.86,509
"84927","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΟ8023","04/05/2020","04/05/2021","16561","ΓΛΥΦΑΔΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","2",5,3.62,0.8,509
"97896","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΝ1759","02/08/2020","02/08/2021","15344","ΓΕΡΑΚΑΣ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","2",5,3.62,0.8,447
"31932285","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΝ1759","02/08/2020","02/08/2021","15344","ΓΕΡΑΚΑΣ","ΑΤΤΙΚΗΣ","FORD","ΕΙΧ","2",360.91,247.74,24.77,447
"31571041","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΙΗ9080","04/07/2020","04/01/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",75.24,51.45,5.15,374
"31571041","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΡΙΗ9080","04/01/2020","04/07/2020","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",75.12,51.38,5.14,374
"670159","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΙΗ9080","04/07/2020","04/01/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",11,7.36,0.29,374
"61664","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΙΗ9080","04/01/2020","04/07/2020","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",2.5,1.81,0.4,374
"598942","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΙΗ9080","04/01/2020","04/07/2020","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",11,7.36,0.29,374
"92702","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΙΗ9080","04/07/2020","04/01/2021","41335","ΛΑΡΙΣΑ","ΛΑΡΙΣΑΣ","FORD","ΕΙΧ","2",2.5,1.81,0.4,374
"419134936","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΥΒ26","07/09/2020","07/09/2021","12243","ΑΙΓΑΛΕΩ","ΑΤΤΙΚΗΣ","DUCATI","ΜΟΤΟ","1",110.25,81.88,17.19,574
"419088243","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΝΙ849","16/04/2020","16/04/2021","16346","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",78.08,58.05,12.19,566
"644647","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΝΙ849","16/04/2020","16/04/2021","16346","ΗΛΙΟΥΠΟΛΗ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",22,14.72,0.59,566
"61228125","GROUPAMA","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΗ1725","21/10/2020","21/04/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",101.95,72.87,14.81,181
"119347","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΗΗ1725","21/10/2020","21/04/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",2.5,1.81,0.4,181
"286851","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΗ1725","21/10/2020","21/04/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",10,6.96,0.31,181
"23876","ETU Forsikring A/S","ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ","ΖΗΗ1725","21/10/2020","21/04/2021","17341","ΑΓΙΟΣ ΔΗΜΗΤΡΙΟΣ","ΑΤΤΙΚΗΣ","TOYOTA","ΕΙΧ","2",9,6.12,0.8,181
"86527","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΟ6862","03/06/2020","03/12/2020","28200","ΛΗΞΟΥΡΙ","ΚΕΦΑΛΛΗΝΙΑΣ","OPEL","ΕΙΧ","2",2.5,1.81,0.4,209
"121370","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΟ6862","03/12/2020","03/06/2021","28200","ΛΗΞΟΥΡΙ","ΚΕΦΑΛΛΗΝΙΑΣ","OPEL","ΕΙΧ","2",2.5,1.81,0.4,209
"31539850","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΟ6862","03/12/2020","03/06/2021","28200","ΛΗΞΟΥΡΙ","ΚΕΦΑΛΛΗΝΙΑΣ","OPEL","ΕΙΧ","2",122.67,84.28,8.43,209
"31539850","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΧΟ6862","03/06/2020","03/12/2020","28200","ΛΗΞΟΥΡΙ","ΚΕΦΑΛΛΗΝΙΑΣ","OPEL","ΕΙΧ","2",124.03,85.19,8.52,209
"31696062","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΗ8752","12/12/2020","12/12/2021","11744","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",293.23,201.18,20.12,232
"123302","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΗ8752","12/12/2020","12/12/2021","11744","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","VOLKSWAGEN","ΕΙΧ","1",5,3.62,0.8,232
"32209060","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΝΟ6052","25/04/2020","25/04/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",230.31,158.19,15.82,130
"32446847","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΚΕ9378","25/09/2020","25/09/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","KIA","ΕΙΧ","1",202.63,139.03,13.9,130
"83717","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΟ6052","25/04/2020","25/04/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",5,3.62,0.8,130
"114321","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΚΕ9378","25/09/2020","25/09/2021","19002","ΠΑΙΑΝΙΑ","ΑΤΤΙΚΗΣ","KIA","ΕΙΧ","1",5,3.62,0.8,130
"134972","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΒ2509","23/12/2020","23/12/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","2",5,3.62,0.8,286
"32561163","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΕΒ2509","23/12/2020","23/12/2021","13123","ΙΛΙΟΝ","ΑΤΤΙΚΗΣ","SUZUKI","ΕΙΧ","2",267.98,184.05,18.41,286
"301359","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΚΡ4265","05/12/2020","05/12/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",20,13.91,0.63,368
"31698606","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΡ4265","05/12/2020","05/12/2021","14234","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","OPEL","ΕΙΧ","1",160.09,109.47,10.95,368
"263004","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΕ7492","04/09/2020","04/03/2021","14561","ΚΗΦΙΣΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","3",10,6.96,0.21,81
"109076","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΖΕ7492","04/09/2020","04/03/2021","14561","ΚΗΦΙΣΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","3",2.5,1.81,0.4,81
"65207","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΕ7492","04/09/2020","04/03/2021","14561","ΚΗΦΙΣΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","3",1.5,1,0.22,81
"32418895","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΖΕ7492","04/09/2020","04/03/2021","14561","ΚΗΦΙΣΙΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","3",98.07,67.06,6.71,81
"32419615","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΜ3302","07/09/2020","07/03/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",86.04,58.74,5.87,556
"5140620","Eurolife FFH","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΜ3302","07/03/2020","07/09/2020","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",96.56,66.02,14.52,556
"5140620","Eurolife FFH","ΑΥΤΟΚΙΝΗΤΟ","ΙΕΜ3302","07/09/2020","07/03/2021","17675","ΚΑΛΛΙΘΕΑ","ΑΤΤΙΚΗΣ","CITROEN","ΕΙΧ","2",97.28,66.51,14.63,556
"31800000","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΝ8664","19/03/2020","19/03/2021","17778","ΤΑΥΡΟΣ","ΑΤΤΙΚΗΣ","MINI","ΕΙΧ","1",357.42,245.43,24.54,411
"31555107","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΗ2914","18/09/2020","18/03/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",125.8,86.4,8.64,61
"104810","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΗ2914","18/09/2020","18/03/2021","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",2.5,1.81,0.4,61
"70540","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΗ2914","18/03/2020","18/09/2020","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",2.5,1.81,0.4,61
"31555107","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΗ2914","18/03/2020","18/09/2020","14231","ΝΕΑ ΙΩΝΙΑ","ΑΤΤΙΚΗΣ","VOLVO","ΕΙΧ","1",128.78,88.42,8.84,61
"291078","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΝΡ137","01/12/2020","01/03/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΕΙΧ","1",5.5,3.82,0.15,56
"104528","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΝΡ137","01/09/2020","01/12/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΜΟΤΟ","1",1.25,0.91,0.2,56
"121790","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΝΡ137","01/12/2020","01/03/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΕΙΧ","1",1.25,0.91,0.2,56
"90528","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΝΡ137","01/06/2020","01/09/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAVIDSON","ΜΟΤΟ","1",1.25,0.91,0.2,56
"32278742","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΝΡ137","01/09/2020","01/12/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΜΟΤΟ","1",42.06,28.73,2.87,56
"32278742","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΝΡ137","01/06/2020","01/09/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAVIDSON","ΜΟΤΟ","1",42.54,29.07,2.91,56
"253104","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΝΡ137","01/09/2020","01/12/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΜΟΤΟ","1",5.5,3.82,0.11,56
"667377","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΝΡ137","01/06/2020","01/09/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAVIDSON","ΜΟΤΟ","1",5.5,3.68,0.15,56
"32278742","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΝΡ137","01/12/2020","01/03/2021","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","HARLEY DAV","ΕΙΧ","1",41.61,28.43,2.84,56
"629084","MAPFRE ASISTENCIA","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΖΤ896","07/03/2020","07/03/2021","15125","ΜΑΡΟΥΣΙ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",22,14.72,0.59,563
"419079133","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΖΤ896","07/03/2020","07/03/2021","15125","ΜΑΡΟΥΣΙ","ΑΤΤΙΚΗΣ","HONDA","ΜΟΤΟ","1",123.53,91.73,19.26,563
"32192439","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΚΕ2122","05/04/2020","05/07/2020","11143","ΑΘΗΝΑ","ΑΤΤΙΚΗΣ","MERCEDES-BENZ","ΕΙΧ","1",62.7,42.8,4.28,490
"120940","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΟ5534","01/11/2020","01/05/2021","14451","ΜΕΤΑΜΟΡΦΩΣΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",2.5,1.81,0.4,202
"32487406","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΒΟ5534","01/11/2020","01/05/2021","14451","ΜΕΤΑΜΟΡΦΩΣΗ","ΑΤΤΙΚΗΣ","RENAULT","ΕΙΧ","1",138.8,95.15,9.52,202
"74316","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΜΡ9394","01/12/2020","01/06/2021","17456","ΑΛΙΜΟΣ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",1.5,1,0.22,259
"32516918","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΜΡ9394","01/12/2020","01/06/2021","17456","ΑΛΙΜΟΣ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",81.26,55.49,5.55,259
"128161","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΜΡ9394","01/12/2020","01/06/2021","17456","ΑΛΙΜΟΣ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",2.5,1.81,0.4,259
"303859","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΜΡ9394","01/12/2020","01/06/2021","17456","ΑΛΙΜΟΣ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",10,6.96,0.31,259
"66502","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΑ5064","09/02/2020","09/02/2021","12135","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","AUDI","ΕΙΧ","1",5,3.62,0.8,608
"121018","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΟ2943","04/11/2020","04/11/2021","12136","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",5,3.62,0.8,204
"32484357","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΟ2943","04/11/2020","04/11/2021","12136","ΠΕΡΙΣΤΕΡΙ","ΑΤΤΙΚΗΣ","HYUNDAI","ΕΙΧ","2",217.4,149.19,14.92,204
"31737764","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΧΝΤ1296","22/01/2020","22/07/2020","73100","ΧΑΝΙΑ","ΧΑΝΙΩΝ","PEUGEOT","ΕΙΧ","1",131.67,90.33,9.03,383
"61993","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΝΤ1296","22/01/2020","22/07/2020","73100","ΧΑΝΙΑ","ΧΑΝΙΩΝ","PEUGEOT","ΕΙΧ","1",2.5,1.81,0.4,383
"419059873","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΤΖΟ0859","09/12/2020","09/12/2021","18452","ΝΙΚΑΙΑ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",78.08,58.05,12.19,364
"297224","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΖΟ0859","09/12/2020","09/12/2021","18452","ΝΙΚΑΙΑ","ΑΤΤΙΚΗΣ","SYM","ΜΟΤΟ","1",22,15.3,0.61,364
"419136831","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΝΙ279","11/09/2020","11/12/2020","16233","ΒΥΡΩΝΑΣ","ΑΤΤΙΚΗΣ","KTM","ΜΟΤΟ","2",37.22,25.41,5.34,346
"271117","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΒΝΙ279","11/09/2020","11/12/2020","16233","ΒΥΡΩΝΑΣ","ΑΤΤΙΚΗΣ","KTM","ΜΟΤΟ","2",5,3.48,0.1,346
