"N_Policy","Company","Category","Type_policy","Char","Started","Expired","City","District","Gross","Net","Commissions","id"
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/04/2017","28/05/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/05/2017","28/06/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/06/2017","28/07/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/07/2017","28/08/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/08/2017","28/09/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/09/2017","28/10/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/10/2017","28/11/2017",NA,NA,20.59,16.45,0.45,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/11/2017","28/12/2017",NA,NA,20.59,16.45,2.62,NA
"11306782","GENERALI","фыгс","аМАМщЫСГ",NA,"28/12/2017","28/01/2018",NA,NA,21.66,17.29,2.6,NA
"11306782","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"28/10/2017","28/11/2017",NA,NA,0.01,0.01,2.17,NA
"11535705","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"10/05/2017","10/06/2017",NA,NA,51.42,13.2,2.24,NA
"11535705","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"10/10/2017","10/11/2017",NA,NA,0.01,0.01,2.23,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/01/2017","12/02/2017",NA,NA,19.36,15.46,2.73,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/02/2017","12/03/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/03/2017","12/04/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/04/2017","12/05/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/05/2017","12/06/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/06/2017","12/07/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/07/2017","12/08/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/08/2017","12/09/2017",NA,NA,19.94,15.92,2.81,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/09/2017","12/10/2017",NA,NA,19.94,15.92,2.59,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/10/2017","12/11/2017",NA,NA,19.94,15.92,0.42,NA
"11330019","GENERALI","фыгс","аМАМщЫСГ",NA,"12/11/2017","12/12/2017",NA,NA,19.94,15.92,0,NA
"11342681","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"09/10/2017","09/11/2017",NA,NA,0.01,0.01,2,NA
"31344770","имтеяалеяийам","аутойимгтым","мщО сУЛБЭКАИО","ийб9357","15/12/2017","15/06/2018",NA,NA,115.1,78.92,15.78,NA
"11499425","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"10/10/2017","10/11/2017",NA,NA,0.01,0.01,2.13,NA
"11399357","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"04/10/2017","04/11/2017",NA,NA,0.01,0.01,3.07,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/05/2017","26/06/2017",NA,NA,32.26,25.92,5.88,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/06/2017","26/07/2017",NA,NA,32.26,25.92,5.88,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/07/2017","26/08/2017",NA,NA,32.26,25.92,5.88,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/08/2017","26/09/2017",NA,NA,32.26,25.92,5.88,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/09/2017","26/10/2017",NA,NA,32.26,25.92,5.88,NA
"11334282","GENERALI","фыгс","аМАМщЫСГ",NA,"22/08/2017","22/09/2017",NA,NA,16.36,12.94,2.19,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/11/2017","26/12/2017",NA,NA,32.26,25.92,5.88,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/12/2017","26/01/2018",NA,NA,32.26,25.92,5.88,NA
"11334282","GENERALI","фыгс","аМАМщЫСГ",NA,"22/11/2017","22/12/2017",NA,NA,16.36,12.94,1.94,NA
"11334282","GENERALI","фыгс","аМАМщЫСГ",NA,"22/12/2017","22/01/2018",NA,NA,16.36,12.94,1.94,NA
"11334282","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"22/10/2017","22/11/2017",NA,NA,0.01,0.01,1.94,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/12/2017","04/01/2018",NA,NA,22.93,18.13,2.72,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/02/2017","09/03/2017",NA,NA,18.38,14.69,2.6,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/02/2017","28/03/2017",NA,NA,26.1,20.64,3.5,NA
"5200249848","EUROP  ASSISTANCE","одийгс богхеиас","аМАМщЫСГ","аий8137","19/10/2017","19/01/2018",NA,NA,7.25,6.3,1.58,NA
"5200249848","EUROP  ASSISTANCE","одийгс богхеиас","мщО сУЛБЭКАИО","аий8137","19/07/2017","19/10/2017",NA,NA,7.25,6.3,1.58,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/06/2017","06/07/2017",NA,NA,19.44,15.53,2.74,NA
"5200276979","EUROP  ASSISTANCE","одийгс богхеиас","мщО сУЛБЭКАИО","обо569","18/11/2017","18/02/2018",NA,NA,7.25,6.3,1.58,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/08/2017","06/09/2017",NA,NA,19.44,15.53,2.74,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/09/2017","06/10/2017",NA,NA,19.44,15.53,2.74,NA
"19012624166","имтеясакомийа","аутойимгтым","аМАМщЫСГ","уго5242","02/02/2017","02/08/2017",NA,NA,127,85.75,17.15,NA
"19012624166","имтеясакомийа","аутойимгтым","аМАМщЫСГ","уго5242","02/08/2017","02/02/2018",NA,NA,127,85.75,17.15,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/12/2017","06/01/2018",NA,NA,19.44,15.53,2.75,NA
"11508478","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"06/03/2017","06/04/2017",NA,NA,54.17,15.53,2.74,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/01/2017","09/02/2017",NA,NA,18.38,14.69,2.6,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/08/2017","20/09/2017",NA,NA,43.19,34.46,5.59,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/03/2017","09/04/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/04/2017","09/05/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/05/2017","09/06/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/06/2017","09/07/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/07/2017","09/08/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/08/2017","09/09/2017",NA,NA,18.91,15.11,2.67,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/09/2017","09/10/2017",NA,NA,18.91,15.11,2.41,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/10/2017","09/11/2017",NA,NA,18.91,15.11,0.41,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/11/2017","09/12/2017",NA,NA,18.91,15.11,2.41,NA
"11342681","GENERALI","фыгс","аМАМщЫСГ",NA,"09/12/2017","09/01/2018",NA,NA,18.91,15.11,2.41,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/12/2017","10/01/2018",NA,NA,17.81,14.23,2.52,NA
"11499425","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"10/02/2017","10/03/2017",NA,NA,52.54,14.23,2.51,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/01/2017","28/02/2017",NA,NA,22.87,18.08,3.07,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/01/2017","28/02/2017",NA,NA,26.1,20.64,3.5,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/10/2017","20/11/2017",NA,NA,43.19,34.46,5.7,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/01/2017","04/02/2017",NA,NA,22.02,17.41,2.95,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/02/2017","04/03/2017",NA,NA,22.02,17.41,2.95,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/03/2017","04/04/2017",NA,NA,22.02,17.41,2.95,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/04/2017","04/05/2017",NA,NA,22.02,17.41,2.95,NA
"11530389","GENERALI","фыгс","аМАМщЫСГ",NA,"26/10/2017","26/11/2017",NA,NA,32.26,25.92,0.56,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/06/2017","04/07/2017",NA,NA,22.02,17.41,2.95,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/07/2017","04/08/2017",NA,NA,22.93,18.13,3.08,NA
"11530389","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"26/04/2017","26/05/2017",NA,NA,32.26,25.92,5.88,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/04/2017","20/04/2018",NA,NA,518.18,413.43,67.04,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/07/2017","20/08/2017",NA,NA,43.19,34.46,5.59,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/10/2017","04/11/2017",NA,NA,22.93,18.13,0.01,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/02/2017","28/03/2017",NA,NA,22.87,18.08,3.07,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/03/2017","28/04/2017",NA,NA,23.54,18.61,3.16,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/03/2017","28/04/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/04/2017","28/05/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/05/2017","28/06/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/06/2017","28/07/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/07/2017","28/08/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/08/2017","28/09/2017",NA,NA,26.73,21.14,3.59,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/09/2017","28/10/2017",NA,NA,26.73,21.14,3.17,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/10/2017","28/11/2017",NA,NA,26.73,21.14,3.17,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/11/2017","28/12/2017",NA,NA,26.73,21.14,3.17,NA
"11350766","GENERALI","фыгс","аМАМщЫСГ",NA,"28/12/2017","28/01/2018",NA,NA,26.73,21.14,3.17,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/08/2017","25/09/2017",NA,NA,46.35,37.14,7.32,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/11/2017","04/12/2017",NA,NA,22.93,18.13,2.72,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/09/2017","20/10/2017",NA,NA,43.19,34.46,5.7,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/04/2017","28/05/2017",NA,NA,23.54,18.61,3.16,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/05/2017","28/06/2017",NA,NA,23.54,18.61,3.16,NA
"11462530","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"17/10/2017","17/11/2017",NA,NA,0.01,0.01,5.6,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/06/2017","10/07/2017",NA,NA,17.81,14.23,2.52,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/07/2017","10/08/2017",NA,NA,17.81,14.23,2.51,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/08/2017","10/09/2017",NA,NA,17.81,14.23,2.52,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/09/2017","10/10/2017",NA,NA,17.81,14.23,2.51,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/11/2017","28/12/2017",NA,NA,23.54,18.61,2.79,NA
"11350769","GENERALI","фыгс","аМАМщЫСГ",NA,"28/12/2017","28/01/2018",NA,NA,23.54,18.61,2.79,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/09/2017","04/10/2017",NA,NA,22.93,18.13,2.72,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/11/2017","06/12/2017",NA,NA,19.44,15.53,2.75,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/09/2017","25/10/2017",NA,NA,46.35,37.14,7.32,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/10/2017","25/11/2017",NA,NA,46.35,37.14,7.45,NA
"11450809","GENERALI","фыгс","аМАМщЫСГ",NA,"20/04/2017","20/10/2017",NA,NA,106.11,84.8,14.93,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/11/2017","20/12/2017",NA,NA,43.19,34.46,5.7,NA
"11363786","GENERALI","фыгс","аМАМщЫСГ",NA,"20/12/2017","20/01/2018",NA,NA,43.19,34.46,5.7,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/01/2017","25/02/2017",NA,NA,44.47,35.67,7.95,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/02/2017","25/03/2017",NA,NA,44.47,35.67,7.95,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/05/2017","04/06/2017",NA,NA,22.02,17.41,2.95,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/04/2017","25/05/2017",NA,NA,44.47,35.67,7.95,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/05/2017","25/06/2017",NA,NA,46.35,37.14,7.32,NA
"11399357","GENERALI","фыгс","аМАМщЫСГ",NA,"04/08/2017","04/09/2017",NA,NA,22.93,18.13,3.08,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/07/2017","25/08/2017",NA,NA,46.35,37.14,7.32,NA
"11537659","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"16/05/2017","16/06/2017",NA,NA,35.12,28.18,6.1,NA
"11530389","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"26/10/2017","26/11/2017",NA,NA,0.01,0.01,5.32,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/07/2017","17/08/2017",NA,NA,39.52,31.25,5.3,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/11/2017","25/12/2017",NA,NA,46.35,37.14,7.45,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/12/2017","25/01/2018",NA,NA,46.35,37.14,7.45,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/04/2017","10/05/2017",NA,NA,17.81,14.23,2.52,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/05/2017","10/06/2017",NA,NA,17.81,14.23,2.51,NA
"11588368","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"05/10/2017","05/11/2017",NA,NA,0.01,0.01,2.17,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/03/2017","25/04/2017",NA,NA,44.47,35.67,7.95,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/10/2017","16/11/2017",NA,NA,35.12,28.18,6.58,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/11/2017","16/12/2017",NA,NA,35.12,28.18,6.4,NA
"11380184","GENERALI","фыгс","аМАМщЫСГ",NA,"25/06/2017","25/07/2017",NA,NA,46.35,37.14,7.32,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/11/2017","10/12/2017",NA,NA,17.81,14.23,2.52,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/04/2017","17/05/2017",NA,NA,39.52,31.25,5.3,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/06/2017","17/07/2017",NA,NA,39.52,31.25,5.3,NA
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/10/2017","10/11/2017",NA,NA,16.69,13.2,0.01,NA
"11504047","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"22/02/2017","22/02/2018",NA,NA,242.93,166.4,29.3,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/09/2017","17/10/2017",NA,NA,39.52,31.25,5.3,NA
"11450809","GENERALI","фыгс","аМАМщЫСГ",NA,"20/10/2017","20/04/2018",NA,NA,111.34,88.97,14.17,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/04/2017","06/05/2017",NA,NA,19.44,15.53,2.74,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/05/2017","06/06/2017",NA,NA,19.44,15.53,2.74,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/09/2017","16/10/2017",NA,NA,35.12,28.18,6.58,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/07/2017","06/08/2017",NA,NA,19.44,15.53,2.74,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/02/2017","17/03/2017",NA,NA,39.52,31.25,5.3,NA
"11499425","GENERALI","фыгс","аМАМщЫСГ",NA,"10/10/2017","10/11/2017",NA,NA,17.81,14.23,0.39,NA
"11508478","GENERALI","фыгс","аМАМщЫСГ",NA,"06/10/2017","06/11/2017",NA,NA,19.44,15.53,0.43,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/08/2017","17/09/2017",NA,NA,39.52,31.25,5.3,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/05/2017","17/06/2017",NA,NA,39.52,31.25,5.3,NA
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/09/2017","10/10/2017",NA,NA,16.69,13.2,2.24,NA
"11508478","GENERALI","фыгс","п пЯэНГ лЕТАТЯОПчР",NA,"06/10/2017","06/11/2017",NA,NA,0.01,0.01,2.32,NA
"6163693","GROUPAMA","пуяос","аМАМщЫСГ",NA,"30/11/2017","31/05/2018",NA,NA,101.04,73.19,17.57,NA
"11588368","GENERALI","фыгс","аМАМщЫСГ",NA,"05/11/2017","05/12/2017",NA,NA,18.22,14.56,2.58,NA
"11588368","GENERALI","фыгс","аМАМщЫСГ",NA,"05/12/2017","05/01/2018",NA,NA,18.22,14.56,2.58,NA
"11588368","GENERALI","фыгс","мщО сУЛБЭКАИО",NA,"05/10/2017","05/11/2017",NA,NA,52.95,14.56,0.41,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/12/2017","16/01/2018",NA,NA,35.12,28.18,6.4,NA
"31247421","имтеяалеяийам","аутойимгтым","мщО сУЛБЭКАИО","огм111","22/07/2017","22/01/2018",NA,NA,121.7,83.62,16.72,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/01/2017","17/02/2017",NA,NA,39.52,31.25,5.3,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/03/2017","17/04/2017",NA,NA,39.52,31.25,5.3,NA
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/11/2017","10/12/2017",NA,NA,16.69,13.2,2.24,NA
"41967","имтеясакомийа","фыгс","мщО сУЛБЭКАИО",NA,"16/05/2017","16/05/2018",NA,NA,90,73.93,18.96,NA
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/08/2017","10/09/2017",NA,NA,16.69,13.2,2.24,NA
"11462530","GENERALI","фыгс","аМАМщЫСГ",NA,"17/10/2017","17/11/2017",NA,NA,39.52,31.25,0.01,NA
"6163693","GROUPAMA","пуяос","аМАМщЫСГ",NA,"31/05/2017","30/11/2017",NA,NA,101.04,73.19,17.57,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/08/2017","16/09/2017",NA,NA,35.12,28.18,6.38,NA
"11535705","GENERALI","фыгс","аМАМщЫСГ",NA,"10/12/2017","10/01/2018",NA,NA,16.69,13.2,2.24,NA
"11537659","GENERALI","фыгс","аМАМщЫСГ",NA,"16/07/2017","16/08/2017",NA,NA,35.12,28.18,6.38,NA
