N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
33130525,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΗΑΜ8278,15/05/2024,15/05/2025,ΗΛΕΙΑΣ,2,262.27,179.76,19.77,1204
781606,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΗΑΜ8278,15/05/2024,15/05/2025,ΗΛΕΙΑΣ,2,5,3.62,0.87,1204
523118,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΖΡ7940,19/06/2024,19/12/2024,ΑΤΤΙΚΗΣ,2,10,6.8,1.02,651
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΡ7940,19/06/2024,19/12/2024,ΑΤΤΙΚΗΣ,2,77.52,66.75,8.34,651
826240,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΡ7940,19/06/2024,19/12/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,651
70219404,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΡ7940,19/06/2024,19/12/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,651
818201,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΖΗ2534,27/06/2024,27/12/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,221
33169636,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΗ2534,27/06/2024,27/12/2024,ΑΤΤΙΚΗΣ,2,150.85,103.4,11.37,221
70212113,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΖΗ2534,27/06/2024,27/12/2024,ΑΤΤΙΚΗΣ,2,13.63,9.83,2.56,221
33410353,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΕ8507,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,2,162.07,110.81,12.19,1114
966690,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΕ8507,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,2,24,16.7,4.34,1114
686983,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΕ8507,03/01/2024,03/01/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1114
33466177,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΑΙΡ3989,25/02/2024,25/02/2025,ΑΤΤΙΚΗΣ,2,254.45,174.21,19.16,185
70107750,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΙΡ3989,25/02/2024,25/02/2025,ΑΤΤΙΚΗΣ,2,27,19.58,5.09,185
710390,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΙΡ3989,25/02/2024,25/02/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,185
8170011396,ΕΥΡΩΠΗ ΑΕΓΑ,ΠΥΡΟΣ,ΕΘΝΟΜΑΡΤΥΡΩΝ  24 ΗΡΑΚΛΕΙΟ,10/01/2024,10/01/2025,ΑΤΤΙΚΗΣ,2,84.79,58.73,12.33,1021
714570,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΖΜ4753,12/01/2024,12/01/2025,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1722
33857938,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΖΜ4753,12/01/2024,12/01/2025,ΑΤΤΙΚΗΣ,0,331.37,227.87,25.07,1722
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΡΙΟ0241,02/06/2024,02/12/2024,ΑΤΤΙΚΗΣ,1,70.89,61.08,7.64,1601
70219823,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΧ4569,23/06/2024,23/12/2024,ΖΩΓΡΑΦΟΣ,1,13.63,9.83,2.56,1601
61507661,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΧ4569,23/06/2024,23/12/2024,ΖΩΓΡΑΦΟΣ,1,98.74,70.64,3.53,1601
823422,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΙΟ0241,02/06/2024,02/12/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1601
834602,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΧ4569,23/06/2024,23/12/2024,ΖΩΓΡΑΦΟΣ,1,2.5,1.81,0.43,1601
70198138,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΡΙΟ0241,02/06/2024,02/12/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1601
70186310,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΚ8272,14/05/2024,14/11/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1749
33989050,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΚ8272,14/05/2024,14/11/2024,ΑΤΤΙΚΗΣ,0,155.04,106.42,11.71,1749
821603,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΚ8272,14/05/2024,14/11/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1749
32657954,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΙ5166,01/04/2024,01/04/2025,ΑΤΤΙΚΗΣ,1,211.32,145.16,15.97,730
762291,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΙ5166,01/04/2024,01/04/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,730
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΜΕΒ5839,31/03/2024,30/09/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,2,89.56,77.26,9.66,1027
31736001,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΜ6183,16/01/2024,16/01/2025,ΑΤΤΙΚΗΣ,1,253.02,173.69,19.11,382
70216344,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΗ8687,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,535
296162,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΖΗ8687,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,1,3,2.01,0.48,535
817662,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΗ8687,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,535
32291201,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΗ8687,15/06/2024,15/06/2025,ΑΤΤΙΚΗΣ,1,184.67,126.25,13.89,535
824634,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΖΕ4440,16/06/2024,16/12/2024,ΑΧΑΙΑΣ,2,2.5,1.81,0.43,274
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΖΕ4440,16/06/2024,16/12/2024,ΑΧΑΙΑΣ,2,63.1,54.4,6.8,274
70204808,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΖΕ4440,16/06/2024,16/12/2024,ΑΧΑΙΑΣ,2,13.63,9.83,2.56,274
521837,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΑΖΕ4440,16/06/2024,16/12/2024,ΑΧΑΙΑΣ,2,10,6.8,1.02,274
33464935,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΗ6154,13/02/2024,13/08/2024,ΛΕΣΒΟΥ,2,50.25,34.3,3.77,11
712366,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΗ6154,13/02/2024,13/08/2024,ΛΕΣΒΟΥ,2,2.5,1.81,0.43,11
212396422,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΟ3132,02/02/2024,02/08/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,1578
47349,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΜΟ3132,02/02/2024,02/08/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,1578
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΟ3132,02/02/2024,02/08/2024,ΑΤΤΙΚΗΣ,1,148.82,128.13,16.02,1578
504180,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΝΚ5138,13/05/2024,13/08/2024,ΚΟΡΥΔΑΛΛΟΣ,2,5,3.4,0.51,198
1688253,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΚ5138,13/02/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,41,25.8,3.35,198
1688253,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΚ5138,05/04/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,9.89,6.37,0.83,198
212455700,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΝΚ5138,13/02/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,6.75,4.88,1.27,198
1688253,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΚ5138,13/05/2024,13/08/2024,ΚΟΡΥΔΑΛΛΟΣ,2,68.5,43.6,5.67,198
50293,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΝΚ5138,13/02/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,5,3.4,0.51,198
801320,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΚ5138,13/05/2024,13/08/2024,ΚΟΡΥΔΑΛΛΟΣ,2,1.25,0.91,0.22,198
268068,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΝΚ5138,13/02/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,0.75,0.5,0.12,198
720504,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΝΚ5138,13/02/2024,13/05/2024,ΚΟΡΥΔΑΛΛΟΣ,2,1.25,0.91,0.22,198
291532,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΖΝΚ5138,13/05/2024,13/08/2024,ΚΟΡΥΔΑΛΛΟΣ,2,0.75,0.5,0.12,198
70181997,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΝΚ5138,13/05/2024,13/08/2024,ΚΟΡΥΔΑΛΛΟΣ,2,6.75,4.88,1.27,198
70125792,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΜΒ6325,15/03/2024,15/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,409
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΒ6325,15/03/2024,15/03/2025,ΑΤΤΙΚΗΣ,1,125.13,107.78,13.47,409
479607,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΜΒ6325,15/03/2024,15/03/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,409
NA,AIG,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΒ6325,15/03/2024,15/03/2025,ΑΤΤΙΚΗΣ,1,141.88,103.57,23.82,409
767388,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΒ6325,15/03/2024,15/03/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,409
33539491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΖ5373,27/04/2024,27/04/2025,ΑΤΤΙΚΗΣ,1,267.53,183.45,20.18,424
765008,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΖ5373,27/04/2024,27/04/2025,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,424
70168117,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΖ5373,27/04/2024,27/04/2025,ΑΤΤΙΚΗΣ,1,27,19.58,3.13,424
70143332,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΥΗ3774,04/04/2024,04/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1804
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΗ3774,04/04/2024,04/10/2024,ΑΤΤΙΚΗΣ,1,68.24,58.76,7.35,1804
745550,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ5136,17/02/2024,17/02/2025,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,698
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ5136,17/02/2024,17/02/2025,ΑΤΤΙΚΗΣ,1,181.72,156.72,19.59,698
462829,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΜΙ5136,17/02/2024,17/02/2025,ΑΤΤΙΚΗΣ,1,20,13.59,2.04,698
817874,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΥΕ2580,25/06/2024,25/12/2024,ΛΕΣΒΟΥ,1,2.5,1.81,0.43,620
70226681,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΥΕ2580,25/06/2024,25/12/2024,ΛΕΣΒΟΥ,1,13.63,9.83,2.56,620
32975546,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ2580,25/06/2024,25/12/2024,ΛΕΣΒΟΥ,1,68.84,47.06,5.18,620
32769569,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΟ8225,08/01/2024,08/07/2024,ΑΤΤΙΚΗΣ,1,144.17,98.86,10.87,455
686833,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΟ8225,08/01/2024,08/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,455
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΜΥΕ6386,18/05/2024,18/05/2025,ΛΕΣΒΟΥ,0,88.91,61.24,14.09,1836
825780,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΖ9207,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,0,2.75,1.99,0.48,1784
522737,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΗΖ9207,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,0,10,6.8,1.02,1784
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΖ9207,17/05/2024,17/11/2024,ΑΤΤΙΚΗΣ,0,97.78,84.29,10.54,1784
70188828,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΖ9207,16/05/2024,16/11/2024,ΑΤΤΙΚΗΣ,0,13.63,9.83,2.56,1784
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΥΥ75,02/03/2024,02/03/2025,ΑΤΤΙΚΗΣ,1,131.01,90.06,21.61,1087
70100923,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΥΥ75,02/03/2024,02/03/2025,ΑΤΤΙΚΗΣ,1,27,19.58,5.09,1087
61399868,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΖ9581,10/04/2024,10/10/2024,ΑΤΤΙΚΗΣ,1,109.8,78.42,18.18,1110
70150381,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΚΖ9581,10/04/2024,10/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1110
484272,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΚΖ9581,10/04/2024,10/10/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,1110
752123,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΗΑ7410,26/02/2024,26/02/2025,ΕΥΡΥΤΑΝΙΑΣ,0,4,2.9,0.38,1821
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΚΗΑ7410,26/02/2024,26/02/2025,ΕΥΡΥΤΑΝΙΑΣ,0,373.59,322.59,40.32,1821
32708381,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΡΕΜ3977,18/05/2024,18/05/2025,ΡΕΘΥΜΝΗΣ,1,205.06,140.76,15.48,406
783700,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΡΕΜ3977,18/05/2024,18/05/2025,ΡΕΘΥΜΝΗΣ,1,5,3.62,0.87,406
772613,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΖ1847,19/04/2024,19/04/2025,ΚΟΡΙΝΘΙΑΣ,1,5,3.62,0.87,1522
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΖ1847,19/04/2024,19/04/2025,ΚΟΡΙΝΘΙΑΣ,1,97.78,84.14,10.52,1522
70152158,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΖ1847,19/04/2024,19/04/2025,ΚΟΡΙΝΘΙΑΣ,1,27,19.58,5.09,1522
60397,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΧΤ7000,02/02/2024,02/05/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1407
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΤ7000,02/02/2024,02/05/2024,ΑΤΤΙΚΗΣ,0,60.18,41.37,10.02,1407
33989071,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΜ6432,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,0,55.49,37.95,4.17,1407
796841,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΤ7000,04/05/2024,04/08/2024,ΑΤΤΙΚΗΣ,0,1.25,0.91,0.22,1407
731799,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΤ7000,02/02/2024,02/05/2024,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1407
212423413,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΤ7000,02/02/2024,02/05/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,0.78,1407
821187,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΜ6432,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,0,1.38,1,0.24,1407
70165922,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΤ7000,04/05/2024,04/08/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,0.78,1407
19,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΖΥΖ4392,12/01/2024,12/04/2024,ΑΤΤΙΚΗΣ,1,57.66,39.65,9.61,1407
70186208,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΜ6432,14/05/2024,14/08/2024,ΑΤΤΙΚΗΣ,0,6.75,4.88,1.27,1407
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΤ7000,03/02/2024,03/05/2024,ΑΤΤΙΚΗΣ,0,50.38,43.38,5.42,1407
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΤ7000,04/05/2024,04/08/2024,ΑΤΤΙΚΗΣ,0,53.43,46.05,5.76,1407
500563,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΧΤ7000,04/05/2024,04/08/2024,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1407
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΟΒ242,02/02/2024,02/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,19.68,16.95,2.12,32
212420589,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΟΒ242,02/02/2024,02/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,13.63,9.83,1.57,32
731688,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΑΟΒ242,02/02/2024,02/08/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,2,1.45,0.19,32
684282,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΤ1960,31/01/2024,31/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,5,3.62,0.87,1455
33439588,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΤ1960,31/01/2024,31/01/2025,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,222.77,152.89,16.82,1455
61516709,myZen by Groupama,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΧ5945,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,125.92,90.06,4.5,629
212374879,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΚΧ5945,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,629
721802,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΧ5945,23/01/2024,23/07/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,629
709090,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΒ7738,08/01/2024,08/07/2024,ΑΤΤΙΚΗΣ,2,2,1.45,0.19,1113
33643231,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΙ2128,18/01/2024,18/07/2024,ΑΤΤΙΚΗΣ,2,162.31,111.31,12.24,1113
685016,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΙ2128,18/01/2024,18/07/2024,ΑΤΤΙΚΗΣ,2,2.5,1.81,0.43,1113
966431,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΙ2128,18/01/2024,18/07/2024,ΑΤΤΙΚΗΣ,2,12,8.34,2.17,1113
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΒ7738,08/01/2024,08/07/2024,ΑΤΤΙΚΗΣ,2,87.7,75.48,9.44,1113
70192327,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΗ9340,23/05/2024,23/05/2025,ΑΤΤΙΚΗΣ,2,27,19.58,5.09,1208
33136614,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΗ9340,23/05/2024,23/05/2025,ΑΤΤΙΚΗΣ,2,159.61,109.11,12,1208
782939,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΗ9340,23/05/2024,23/05/2025,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,1208
968129,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΜΤ7936,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1575
693230,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΜΤ7936,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1575
27912,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΜΤ7936,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,10,6.8,1.02,1575
NA,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΜΤ7936,16/01/2024,16/07/2024,ΑΤΤΙΚΗΣ,1,136.48,117.72999999999999,14.719999999999999,1575
782405,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΝΥ5285,13/05/2024,13/05/2025,ΑΤΤΙΚΗΣ,3,5,3.62,0.87,517
32238769,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΝΥ5285,13/05/2024,13/05/2025,ΑΤΤΙΚΗΣ,3,299.73,205.8,22.64,517
70113379,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΤΖ488,29/02/2024,29/08/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,2.56,1353
764846,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΡ8890,25/04/2024,25/10/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1353
70166500,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΚΡ8890,25/04/2024,25/10/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,1353
33747622,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΡ8890,25/04/2024,25/10/2024,ΑΤΤΙΚΗΣ,1,95.56,65.31,7.18,1353
70169151,ΙΝΤΕΡΑΜΕΡΙΚΑΝ,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΝΑ4121,08/05/2024,08/11/2024,ΑΤΤΙΚΗΣ,1,13.63,9.83,1.57,506
33323337,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΝΑ4121,08/05/2024,08/11/2024,ΑΤΤΙΚΗΣ,1,137.29,94.19,10.36,506
