N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
287360,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΡΕ4804,15/04/2022,15/10/2022,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1,2,1.45,0.19,180
656141,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΡΕ4804,15/04/2022,15/10/2022,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1,10,6.96,0.31,180
364489,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΟΡΕ4804,15/10/2022,15/04/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,2.5,1.81,0.43,180
170285,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΟΡΕ4804,15/10/2022,15/04/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,1.5,1,0.24,180
19.22347246,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΡΕ4804,15/10/2022,15/04/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,62.45,42.89,10.29,180
800516,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΡΕ4804,15/10/2022,15/04/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,10,6.96,0.31,180
19.22347246,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΡΕ4804,15/04/2022,15/10/2022,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,1,57.52,39.59,9.5,180
225882,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΟΡΕ4804,15/10/2022,15/04/2023,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑ,1,9,6.12,0.92,180
262779,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΗ6801,29/03/2022,29/03/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,721
146159,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΗ6801,29/03/2022,29/03/2023,ΑΤΤΙΚΗΣ,1,18,12.23,1.83,721
608998,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΗ6801,29/03/2022,29/03/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,721
61269147,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΗ6801,29/03/2022,29/03/2023,ΑΤΤΙΚΗΣ,1,235.54,168.13,36.02,721
805953,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΤ3718,23/09/2022,23/03/2023,ΑΤΤΙΚΗΣ,0,10,6.96,0.31,1278
33273364,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΤ3718,23/09/2022,23/03/2023,ΑΤΤΙΚΗΣ,0,80.48,55.02,6.05,1278
33177537,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΜ5071,01/07/2022,01/07/2023,ΑΤΤΙΚΗΣ,NA,160.66,109.69,12.07,1233
322864,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΜ5071,01/07/2022,01/07/2023,ΑΤΤΙΚΗΣ,NA,4,2.9,0.38,1233
244055,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΒ4668,02/02/2022,02/02/2023,NA,1,5,3.62,0.8,63
32606907,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΒ4668,02/02/2022,02/02/2023,NA,1,288.52,198.27,19.83,63
430105,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΖ1051,28/12/2022,28/12/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,276
33396075,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΖ1051,28/12/2022,28/12/2023,ΑΤΤΙΚΗΣ,1,202.29,138.7,15.26,276
895966,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΖ1051,28/12/2022,28/12/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,276
32584193,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΧ5043,21/01/2022,21/01/2023,ΑΤΤΙΚΗΣ,1,230.29,157.95,15.8,175
234030,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΧ5043,21/01/2022,21/01/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,175
385768,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΜ8151,28/10/2022,28/10/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,175
838097,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΜ8151,28/10/2022,28/10/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,175
33306048,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΜ8151,28/10/2022,28/10/2023,ΑΤΤΙΚΗΣ,1,173.2,118.62,13.05,175
33003289,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΡ3749,17/01/2022,17/01/2023,ΑΤΤΙΚΗΣ,1,229.32,157.45,15.75,1123
248974,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΡ3749,17/01/2022,17/01/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,1123
278171,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΙΖ9791,13/05/2022,13/05/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,521
32247559,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΒΙΖ9791,13/05/2022,13/05/2023,ΑΤΤΙΚΗΣ,1,219.83,150.85,16.59,521
293192,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΗ4271,03/05/2022,03/05/2023,ΤΡΙΚΑΛΩΝ,1,4,2.9,0.38,700
33111525,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΗ4271,03/05/2022,03/05/2023,ΤΡΙΚΑΛΩΝ,1,109.31,74.82,8.23,700
667077,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΗ4271,03/05/2022,03/05/2023,ΤΡΙΚΑΛΩΝ,1,20,13.91,0.63,700
782287,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΕΖΗ695,06/09/2022,06/09/2023,ΑΤΤΙΚΗΣ,NA,20,13.91,0.63,1038
02079807685,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΕΖΗ695,06/09/2022,06/09/2023,ΑΤΤΙΚΗΣ,NA,78,53.37,8.27,1038
354760,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΖΗ695,06/09/2022,06/09/2023,ΑΤΤΙΚΗΣ,NA,4,2.9,0.38,1038
61236638,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,06/02/2022,06/05/2022,ΑΤΤΙΚΗΣ,1,51.68,36.92,7.86,234
567199,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΤΒ1021,06/02/2022,06/05/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,234
127040,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΒ1021,06/02/2022,06/05/2022,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.4,234
246712,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΒ1021,06/02/2022,06/05/2022,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.2,234
32837491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΡ2768,01/09/2022,01/03/2023,ΑΤΤΙΚΗΣ,3,84.28,57.61,6.34,75
256866,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΡ2768,01/03/2022,01/09/2022,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.4,75
589871,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΡ2768,01/03/2022,01/09/2022,ΑΤΤΙΚΗΣ,3,10,6.96,0.31,75
347003,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΡ2768,01/09/2022,01/03/2023,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,75
32837491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΡ2768,01/03/2022,01/09/2022,ΑΤΤΙΚΗΣ,3,83.28,56.92,5.69,75
767038,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΡ2768,01/09/2022,01/03/2023,ΑΤΤΙΚΗΣ,3,10,6.96,0.31,75
286125,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΚΜ5489,13/04/2022,13/04/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1179
33084714,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΚΜ5489,13/04/2022,13/04/2023,ΑΤΤΙΚΗΣ,1,208.82,143.39,15.77,1179
691400,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΚΤ485,26/05/2022,26/05/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,578
419243306,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΚΤ485,26/05/2022,26/05/2023,ΑΤΤΙΚΗΣ,1,77.87,62.76,4.39,578
419160304,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΕ0482,19/02/2022,19/02/2023,ΑΤΤΙΚΗΣ,1,85.62,62.76,13.18,734
574077,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΕ0482,19/02/2022,19/02/2023,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,734
296424,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΑ4212,18/06/2022,18/06/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,789
32755827,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΑ4212,18/06/2022,18/06/2023,ΑΤΤΙΚΗΣ,1,234.69,161.22,17.73,789
820667,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΤ0978,01/11/2022,01/05/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,307
19.22358749,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΤ0978,01/11/2022,01/05/2023,ΑΤΤΙΚΗΣ,1,70.37,48.38,11.61,307
234887,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ8773,15/01/2022,15/07/2022,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.4,3
32353331,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ8773,15/01/2022,15/07/2022,ΑΤΤΙΚΗΣ,3,135.98,93.21,9.32,3
313621,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ8773,15/07/2022,15/01/2023,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,3
32353331,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ8773,15/07/2022,15/01/2023,ΑΤΤΙΚΗΣ,3,137.9,94.56,10.4,3
134147,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6605,29/01/2022,29/07/2022,ΑΤΤΙΚΗΣ,1,9,6.12,0.8,1056
AIE0092812,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ6605,29/01/2022,29/07/2022,ΑΤΤΙΚΗΣ,1,80.52,56.25,9,1056
581775,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6605,29/01/2022,29/07/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,1056
33064980,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΒ8536,22/03/2022,22/03/2023,ΦΛΩΡΙΝΑΣ,1,144.6,99.06,10.9,718
274452,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΒ8536,22/03/2022,22/03/2023,ΦΛΩΡΙΝΑΣ,1,4,2.9,0.38,718
630615,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΒ8536,22/03/2022,22/03/2023,ΦΛΩΡΙΝΑΣ,1,20,13.91,0.63,718
331145,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΧΕ6400,01/08/2022,01/08/2023,ΔΩΔΕΚΑΝΗΣΟΥ,0,4,2.9,0.38,1252
737004,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΚΧΕ6400,01/08/2022,01/08/2023,ΔΩΔΕΚΑΝΗΣΟΥ,0,20,13.91,0.63,1252
33197714,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΚΧΕ6400,01/08/2022,01/08/2023,ΔΩΔΕΚΑΝΗΣΟΥ,0,108.57,74.3,8.17,1252
849143,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΟ7932,03/11/2022,03/02/2023,ΑΤΤΙΚΗΣ,0,5,3.48,0.16,1286
33297209,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΖΝ9873,08/10/2022,08/10/2023,ΑΤΤΙΚΗΣ,0,190.82,130.71,14.38,1286
33323521,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΟ7932,03/11/2022,03/02/2023,ΑΤΤΙΚΗΣ,0,47.03,32.12,3.53,1286
33176233,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΟΟ7513,25/06/2022,25/12/2022,ΑΤΤΙΚΗΣ,1,89.69,61.21,6.73,1231
397980,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΟΟ7513,25/12/2022,25/06/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1231
322186,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΟΟ7513,25/06/2022,25/12/2022,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,1231
33176233,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΟΟ7513,25/12/2022,25/06/2023,ΑΤΤΙΚΗΣ,1,90.79,61.97,6.82,1231
859906,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΟΟ7513,25/12/2022,25/06/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,1231
M20220932288-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΚΚ195,14/09/2022,14/09/2023,ΑΤΤΙΚΗΣ,0,50.4,43.36,5.42,1231
357756,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΚΚ195,14/09/2022,14/09/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1231
719948,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΟΟ7513,25/06/2022,25/12/2022,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,1231
32685321,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΙ2598,25/04/2022,25/10/2022,ΑΤΤΙΚΗΣ,1,122.74,84.27,8.43,747
33295221,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΗΙ2598,25/10/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,103.83,71.1,7.82,747
385435,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΙ2598,25/10/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,747
273105,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΗΙ2598,25/04/2022,25/10/2022,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,747
837569,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΗΙ2598,25/10/2022,25/04/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,747
32531365,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΜ8075,12/12/2022,12/12/2023,ΑΤΤΙΚΗΣ,1,231.87,159.23,17.52,8
33154686,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΑ8142,19/07/2022,19/07/2023,ΑΤΤΙΚΗΣ,1,245.44,168.49,18.53,8
314842,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΑ8142,19/07/2022,19/07/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,8
397769,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΜ8075,12/12/2022,12/12/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,8
251543,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΙ3822,31/01/2022,31/01/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,475
33001661,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΙ3822,31/01/2022,31/01/2023,ΑΤΤΙΚΗΣ,1,219.25,150.45,15.05,475
33039041,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΖ4668,21/02/2022,21/02/2023,ΑΤΤΙΚΗΣ,1,143.64,98.24,9.82,475
314068,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΝ2150,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,439
32767688,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΝ2150,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,159.01,108.75,11.96,439
705482,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΖΝ2150,10/07/2022,10/07/2023,ΑΤΤΙΚΗΣ,2,20,13.91,0.63,439
323834,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΧ7126,30/06/2022,30/12/2022,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1235
33183207,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΧ7126,30/12/2022,30/06/2023,ΑΤΤΙΚΗΣ,1,88.69,60.63,6.67,1235
859732,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΧ7126,30/12/2022,30/06/2023,ΑΤΤΙΚΗΣ,1,10,6.96,0.31,1235
723608,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΧ7126,30/06/2022,30/12/2022,ΑΤΤΙΚΗΣ,0,10,6.96,0.31,1235
397801,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΧ7126,30/12/2022,30/06/2023,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1235
33183207,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΧ7126,30/06/2022,30/12/2022,ΑΤΤΙΚΗΣ,0,88.49,60.48,6.65,1235
304360,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΑ7130,10/06/2022,10/06/2023,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,1205
33133257,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΑ7130,10/06/2022,10/06/2023,ΑΤΤΙΚΗΣ,1,219.39,150.79,16.59,1205
8150004360,ΕΥΡΩΠΗ ΑΕΓΑ,ΣΚΑΦΗ,ΜΑΡΙΑ ΜΠΟΥΜΠΟΥ ΣΧ 2265,20/08/2022,20/08/2023,NA,1,30,21.74,3.91,1349
32799117,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΟ2693,05/08/2022,05/08/2023,ΑΤΤΙΚΗΣ,1,147.9,101.01,11.11,575
32909394,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΧΟ6597,19/11/2022,19/11/2023,ΑΤΤΙΚΗΣ,2,233.46,160.4,17.64,153
372701,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΧΟ6597,19/11/2022,19/11/2023,ΑΤΤΙΚΗΣ,2,5,3.62,0.87,153
32667689,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΤ1818,11/04/2022,11/04/2023,ΑΤΤΙΚΗΣ,1,233.78,160.39,16.04,606
273691,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΤ1818,11/04/2022,11/04/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,606
244243,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΤ7153,08/02/2022,08/02/2023,ΑΤΤΙΚΗΣ,1,5,3.62,0.8,691
32610930,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΤ7153,08/02/2022,08/02/2023,ΑΤΤΙΚΗΣ,1,206.2,141.51,14.15,691
765943,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΤΚΜ2339,30/09/2022,30/09/2023,ΤΡΙΚΑΛΩΝ,1,20,13.91,0.63,722
32861543,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΤΚΜ2339,30/09/2022,30/09/2023,ΤΡΙΚΑΛΩΝ,1,111.63,76.4,8.4,722
346157,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΤΚΜ2339,30/09/2022,30/09/2023,ΤΡΙΚΑΛΩΝ,1,5,3.62,0.87,722
410665,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΤΖΚ0384,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,0,4,2.9,0.38,1316
33361513,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΤΖΚ0384,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,0,77.85,53.19,5.85,1316
880554,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΤΖΚ0384,06/12/2022,06/12/2023,ΑΤΤΙΚΗΣ,0,20,13.91,0.63,1316
803520,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6035,12/10/2022,12/01/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,345
129703,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ6035,12/01/2022,12/04/2022,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.11,345
540787,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΤ0379,09/01/2022,09/04/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,345
187401,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6035,12/07/2022,12/10/2022,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,345
317490,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ6035,12/07/2022,12/10/2022,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,345
419088312,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΤ0379,09/04/2022,09/07/2022,ΑΤΤΙΚΗΣ,1,41.94,24.27,5.1,345
708774,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6035,12/07/2022,12/10/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,345
227403,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6035,12/10/2022,12/01/2023,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,345
365899,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ6035,12/10/2022,12/01/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,345
419088312,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΤ0379,09/01/2022,09/04/2022,ΑΤΤΙΚΗΣ,1,39.85,23.1,4.85,345
628701,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΤ0379,09/04/2022,09/07/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,345
154307,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ6035,12/07/2022,12/10/2022,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,345
151961,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6035,12/04/2022,12/07/2022,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,345
139734,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΗΥ6035,12/04/2022,12/07/2022,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,345
700344,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΤ0379,09/07/2022,09/10/2022,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,345
129434,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΗΥ6035,12/01/2022,12/04/2022,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.4,345
270319,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ6035,12/04/2022,12/07/2022,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,345
1707711,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ6035,12/10/2022,12/01/2023,ΑΤΤΙΚΗΣ,1,44.5,28.06,3.65,345
419088312,UNIQUE,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΤ0379,09/07/2022,09/10/2022,ΑΤΤΙΚΗΣ,1,41.94,24.27,5.58,345
1707711,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ6035,12/01/2022,12/04/2022,ΑΤΤΙΚΗΣ,1,44.5,28.06,3.09,345
622935,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6035,12/04/2022,12/07/2022,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,345
