N_Policy,Company,Category,Char,Started,Expired,District,Gender,Gross,Net,Commissions,id
33044829,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΕ6265,07/03/2023,07/03/2024,ΑΤΤΙΚΗΣ,1,220.2,151.14,16.63,1436
459329,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΕΕ6265,07/03/2023,07/03/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1436
M20230552952-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΝΚΧ0795,17/05/2023,17/05/2024,ΦΛΩΡΙΝΑΣ,1,37.8,32.55,4.07,1199
928820,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΝΚΧ0795,17/05/2023,17/05/2024,ΦΛΩΡΙΝΑΣ,1,22,15.3,0.61,1199
523612,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΝΚΧ0795,17/05/2023,17/05/2024,ΦΛΩΡΙΝΑΣ,1,4,2.9,0.38,1199
M20210619733-3,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΑΤΕ8900,10/06/2023,08/06/2024,ΑΡΤΑΣ,1,88.67,76.45,9.56,1070
352345,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΑΤΕ8900,10/06/2023,08/06/2024,ΑΡΤΑΣ,1,17.9,12.16,1.82,1070
931201,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΑΤΕ8900,10/06/2023,08/06/2024,ΑΡΤΑΣ,1,21.88,15.22,0.61,1070
955254,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΡ1239,05/10/2023,05/10/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,24,16.7,4.34,180
630603,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΡ1239,05/10/2023,05/10/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,4,2.9,0.38,180
33717753,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΡ1239,05/10/2023,05/10/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,140.18,95.89,10.55,180
33343757,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΙ3687,01/12/2023,01/12/2024,ΦΘΙΩΤΙΔΑΣ,1,90.82,62.03,6.82,976
960402,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΙ3687,01/12/2023,01/12/2024,ΦΘΙΩΤΙΔΑΣ,1,24,16.7,4.34,976
61269147,GROUPAMA,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΗ6801,29/03/2023,29/03/2024,ΑΤΤΙΚΗΣ,1,248.78,177.59,41.51,721
470083,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΗΗ6801,29/03/2023,29/03/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,721
310411,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΗ6801,29/03/2023,29/03/2024,ΑΤΤΙΚΗΣ,1,18,12.23,1.83,721
915714,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΗ6801,29/03/2023,29/03/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,721
953053,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΡ3899,08/10/2023,08/10/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,961
M20221032359-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΡ3899,08/10/2023,08/10/2024,ΑΤΤΙΚΗΣ,1,121.31,104.51,13.06,961
33273364,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΤ3718,23/09/2023,23/03/2024,ΑΤΤΙΚΗΣ,1,80.04,54.73,6.02,1278
944975,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΤ3718,23/09/2023,23/03/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1278
912975,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΕΤ3718,23/03/2023,23/09/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,1278
33273364,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΕΤ3718,23/03/2023,23/09/2023,ΑΤΤΙΚΗΣ,1,80,54.69,6.02,1278
455608,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΜΟΥ8333,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,0,10,6.8,1.02,1427
257840,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΜΟΥ8333,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,0,1.5,1,0.24,1427
965152,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΜΟΥ8333,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,0,12,8.34,2.17,1427
678346,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΜΟΥ8333,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1427
P0132229080,AIG,ΑΥΤΟΚΙΝΗΤΟ,ΜΟΥ8333,24/11/2023,24/05/2024,ΑΤΤΙΚΗΣ,0,100.7,74.73,17.19,1427
33609231,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΜ5071,01/07/2023,01/07/2024,ΑΡΚΑΔΙΑΣ,0,120.27,82.12,9.03,1233
556479,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΜ5071,01/07/2023,01/07/2024,ΑΡΚΑΔΙΑΣ,0,4,2.9,0.38,1233
32606907,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΧΕΒ4668,02/02/2023,02/02/2024,NA,1,302.44,207.82,22.86,63
441656,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΧΕΒ4668,02/02/2023,02/02/2024,NA,1,5,3.62,0.87,63
960581,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΖ1051,28/12/2023,28/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,276
658237,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΖ1051,28/12/2023,28/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,276
33396075,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΖ1051,28/12/2023,28/12/2024,ΑΤΤΙΚΗΣ,1,198.75,136.25,14.99,276
610539,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΜ8151,28/10/2023,28/10/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,175
33306048,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΜ8151,28/10/2023,28/10/2024,ΑΤΤΙΚΗΣ,1,169.1,115.83,12.74,175
950165,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΜ8151,28/10/2023,28/10/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,175
33003289,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΡ3749,17/01/2023,17/01/2024,ΑΤΤΙΚΗΣ,1,226.83,155.74,17.13,1123
414762,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΡ3749,17/01/2023,17/01/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1123
350164,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΒΙΖ9791,13/05/2023,13/05/2024,ΑΤΤΙΚΗΣ,1,18,12.23,1.83,521
218012,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΒΙΖ9791,13/05/2023,13/05/2024,ΑΤΤΙΚΗΣ,1,3,2.01,0.48,521
528159,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΒΙΖ9791,13/05/2023,13/05/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,521
930260,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΒΙΖ9791,13/05/2023,13/05/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,521
19.226617869999998,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΒΙΖ9791,13/05/2023,13/05/2024,ΑΤΤΙΚΗΣ,1,210.17,144.67,35.07,521
33355903,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΤ3308,04/12/2023,04/12/2024,ΑΤΤΙΚΗΣ,1,253.91,174.31,19.17,978
960640,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΤ3308,04/12/2023,04/12/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,978
658945,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΤ3308,04/12/2023,04/12/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,978
922079,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΤΗ4271,03/05/2023,03/05/2024,ΤΡΙΚΑΛΩΝ,1,22,15.3,0.61,700
33111525,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΤΗ4271,03/05/2023,03/05/2024,ΤΡΙΚΑΛΩΝ,1,114.52,78.37,8.62,700
494641,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΤΗ4271,03/05/2023,03/05/2024,ΤΡΙΚΑΛΩΝ,1,5,3.62,0.87,700
M20230767358-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΜΗ8241,27/07/2023,27/10/2023,ΑΤΤΙΚΗΣ,0,41.62,35.8,4.48,1038
943673,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΜΗ8241,27/07/2023,27/10/2023,ΑΤΤΙΚΗΣ,0,5.5,3.82,0.15,1038
02079807685,ERGO A.A.E.Z.,ΑΥΤΟΚΙΝΗΤΟ,ΕΖΗ695,06/09/2023,06/09/2024,ΑΤΤΙΚΗΣ,1,81,56.03,14.01,1038
391109,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΜΗ8241,27/07/2023,27/10/2023,ΑΤΤΙΚΗΣ,0,5,3.4,0.51,1038
945122,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΕΖΗ695,06/09/2023,06/09/2024,ΑΤΤΙΚΗΣ,1,24,16.7,4.34,1038
590258,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΕΖΗ695,06/09/2023,06/09/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,1038
582814,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΜΗ8241,27/07/2023,27/10/2023,ΑΤΤΙΚΗΣ,0,1,0.72,0.09,1038
934037,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΕ2568,23/07/2023,23/07/2024,ΑΤΤΙΚΗΣ,1,24,16.7,0.58,823
33200285,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΕ2568,23/07/2023,23/07/2024,ΑΤΤΙΚΗΣ,1,183.56,125.68,13.82,823
542158,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΕ2568,23/07/2023,23/07/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,823
903906,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΕ2568,16/01/2023,23/07/2023,ΑΤΤΙΚΗΣ,1,10.39,7.22,0.32,823
501249,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΒ1021,26/05/2023,26/08/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,234
940342,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΤΒ1021,26/08/2023,26/11/2023,ΑΤΤΙΚΗΣ,1,6,4.18,1.09,234
567302,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΒ1021,26/08/2023,26/11/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,234
191556,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΤΒ1021,26/02/2023,26/05/2023,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,234
679990,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΒ1021,28/11/2023,28/02/2024,ΑΤΤΙΚΗΣ,1,1,0.72,0.09,234
377784,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΒ1021,26/08/2023,26/11/2023,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,234
330840,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΒ1021,26/05/2023,26/08/2023,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,234
AIE0120146,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,26/05/2023,26/08/2023,ΑΤΤΙΚΗΣ,1,54.86,33.84,9.48,234
210312,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΤΒ1021,26/05/2023,26/08/2023,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,234
434410,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΤΒ1021,26/02/2023,26/05/2023,ΑΤΤΙΚΗΣ,1,1.25,0.91,0.22,234
900570,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΤΒ1021,26/02/2023,26/05/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,234
18967,HELVETIA Global Solutions Ltd,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΒ1021,28/11/2023,28/02/2024,ΑΤΤΙΚΗΣ,1,5,3.4,0.51,234
281440,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΥΤΒ1021,26/02/2023,26/05/2023,ΑΤΤΙΚΗΣ,1,4.5,3.05,0.46,234
258289,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΤΒ1021,28/11/2023,28/02/2024,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,234
AIE0120146,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,26/08/2023,26/11/2023,ΑΤΤΙΚΗΣ,1,55.21,34.04,9.53,234
AIE0120146,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,26/02/2023,26/05/2023,ΑΤΤΙΚΗΣ,1,54.86,33.84,9.48,234
965370,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΤΒ1021,28/11/2023,28/02/2024,ΑΤΤΙΚΗΣ,1,6,4.18,1.09,234
227658,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΥΤΒ1021,26/08/2023,26/11/2023,ΑΤΤΙΚΗΣ,1,0.75,0.5,0.12,234
923378,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΤΒ1021,26/05/2023,26/08/2023,ΑΤΤΙΚΗΣ,1,5.5,3.82,0.15,234
AIE0168415,Accredited Insurance (Europe) Limited,ΑΥΤΟΚΙΝΗΤΟ,ΥΤΒ1021,28/11/2023,28/02/2024,ΑΤΤΙΚΗΣ,1,57.05,36.05,10.09,234
458094,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΡ2768,01/03/2023,01/09/2023,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,75
32837491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΡ2768,01/09/2023,01/03/2024,ΑΤΤΙΚΗΣ,3,87.32,59.69,6.57,75
912933,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΡ2768,01/03/2023,01/09/2023,ΑΤΤΙΚΗΣ,3,11,7.66,0.31,75
32837491,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΧΡ2768,01/03/2023,01/09/2023,ΑΤΤΙΚΗΣ,3,87.52,59.83,6.58,75
586827,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΧΡ2768,01/09/2023,01/03/2024,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,75
944771,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΧΡ2768,01/09/2023,01/03/2024,ΑΤΤΙΚΗΣ,3,12,8.34,2.17,75
M20230570843-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΜ8074,31/05/2023,31/05/2024,ΑΙΤΩΛΟΑΚΑΡΝΑΝΙΑΣ,0,86.33,74.28,9.29,1667
683032,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΝ0615,05/12/2023,05/06/2024,ΑΤΤΙΚΗΣ,1,2.5,1.81,0.43,1603
M20230644154-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΝ0615,05/12/2023,05/06/2024,ΑΤΤΙΚΗΣ,1,35.34,30.41,3.8,1603
966041,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΝ0615,05/12/2023,05/06/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,1603
M20230644154-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΡΝ0615,03/06/2023,03/12/2023,ΑΤΤΙΚΗΣ,0,33.66,28.99,3.62,1603
934315,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΡΝ0615,03/06/2023,03/12/2023,ΑΤΤΙΚΗΣ,0,11,7.66,0.31,1603
544620,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΡΝ0615,03/06/2023,03/12/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1603
19.225810200000002,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΟΖΕ0482,19/02/2023,19/02/2024,ΑΤΤΙΚΗΣ,1,101.12,69.46,16.92,734
M20220428858-2,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΖΚΑ4205,16/04/2023,16/04/2024,ΑΤΤΙΚΗΣ,1,137.44,118.38,14.8,734
317026,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΖΚΑ4205,16/04/2023,16/04/2024,ΑΤΤΙΚΗΣ,1,18,12.23,1.83,734
480899,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΚΑ4205,16/04/2023,16/04/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,734
911374,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΟΖΕ0482,19/02/2023,19/02/2024,ΑΤΤΙΚΗΣ,1,20,13.91,0.63,734
917518,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΖΚΑ4205,16/04/2023,16/04/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,734
32755827,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΟΑ4212,18/06/2023,18/06/2024,ΑΤΤΙΚΗΣ,1,244.38,167.85,18.46,789
518344,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΟΑ4212,18/06/2023,18/06/2024,ΑΤΤΙΚΗΣ,1,5,3.62,0.87,789
652352,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΡΤ0978,01/11/2023,01/05/2024,ΑΤΤΙΚΗΣ,1,2,1.45,0.19,307
922220,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΤ0978,01/05/2023,01/11/2023,ΑΤΤΙΚΗΣ,1,11,7.66,0.31,307
HGR2023526908809416-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΤ0978,01/11/2023,01/05/2024,ΑΤΤΙΚΗΣ,1,43.16,37.2,4.65,307
555204,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΒΖ4128,20/06/2023,20/06/2024,ΑΤΤΙΚΗΣ,1,4,2.9,0.38,307
19.22358749,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΤ0978,01/11/2023,01/05/2024,ΑΤΤΙΚΗΣ,1,71.94,49.46,11.87,307
959733,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΡΤ0978,01/11/2023,01/05/2024,ΑΤΤΙΚΗΣ,1,12,8.34,2.17,307
19.22358749,INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΡΤ0978,01/05/2023,01/11/2023,ΑΤΤΙΚΗΣ,1,71.94,49.46,11.87,307
33592670,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΒΖ4128,20/06/2023,20/06/2024,ΑΤΤΙΚΗΣ,1,202.52,138.68,15.25,307
938272,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΒΖ4128,20/06/2023,20/06/2024,ΑΤΤΙΚΗΣ,1,22,15.3,0.61,307
233648,INTERASCO,ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ),ΙΗΕ7365,09/08/2023,09/08/2024,ΑΤΤΙΚΗΣ,0,3,2.01,0.48,1385
1875521,ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ,ΑΥΤΟΚΙΝΗΤΟ,ΙΗΕ7365,09/08/2023,09/08/2024,ΑΤΤΙΚΗΣ,0,139.5,93.87,12.2,1385
394913,ETU Forsikring A/S,ΘΡΑΥΣΗ ΚΡΥΣΤΑΛΛΩΝ,ΙΗΕ7365,09/08/2023,09/08/2024,ΑΤΤΙΚΗΣ,0,20,13.59,2.04,1385
945230,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΗΕ7365,09/08/2023,09/08/2024,ΑΤΤΙΚΗΣ,0,24,16.7,4.34,1385
641979,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΥ8513,18/10/2023,18/04/2024,ΑΤΤΙΚΗΣ,3,2,1.45,0.19,1489
509041,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΖΖΥ8513,18/04/2023,18/10/2023,ΑΤΤΙΚΗΣ,3,2,1.45,0.19,1489
33530954,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΥ8513,18/04/2023,18/10/2023,ΑΤΤΙΚΗΣ,3,87.39,59.65,6.56,1489
33716927,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΖΖΥ8513,18/10/2023,18/04/2024,ΑΤΤΙΚΗΣ,3,110.98,75.99,8.36,1489
33785721,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΟ318,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,0,75.67,51.65,5.68,1561
546218,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΟ318,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1561
934456,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΟ318,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,0,11,7.66,0.31,1561
681748,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΥΟ318,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,0,2,1.45,0.19,1561
M20230646186-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΙΥΟ318,07/06/2023,07/12/2023,ΑΤΤΙΚΗΣ,0,73,62.82,7.85,1561
965816,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΙΥΟ318,07/12/2023,07/06/2024,ΑΤΤΙΚΗΣ,0,12,8.34,2.17,1561
33432214,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΙΜΙ8773,16/07/2023,16/01/2024,ΑΤΤΙΚΗΣ,3,142.06,97.42,10.72,3
541166,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΙΜΙ8773,16/07/2023,16/01/2024,ΑΤΤΙΚΗΣ,3,2.5,1.81,0.43,3
33442427,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΥ6605,29/01/2023,29/04/2023,ΑΤΤΙΚΗΣ,1,69.93,47.87,5.27,1056
448602,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΥΗΥ6605,29/01/2023,29/04/2023,ΑΤΤΙΚΗΣ,1,1,0.72,0.09,1056
910293,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΥ6605,29/01/2023,29/04/2023,ΑΤΤΙΚΗΣ,1,5,3.48,0.16,1056
M20230647126-1,Hellas Direct,ΑΥΤΟΚΙΝΗΤΟ,ΥΗΑ6606,07/06/2023,07/06/2024,ΑΤΤΙΚΗΣ,0,140.6,120.98,15.12,1661
934598,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΥΗΑ6606,07/06/2023,07/06/2024,ΑΤΤΙΚΗΣ,0,22,15.3,0.61,1661
33197714,ANYTIME,ΑΥΤΟΚΙΝΗΤΟ,ΚΧΕ6400,01/08/2023,01/08/2024,ΔΩΔΕΚΑΝΗΣΟΥ,1,106.14,72.65,7.99,1252
939676,EUROP ASSISTANCE,ΟΔΙΚΗ ΒΟΗΘΕΙΑ,ΚΧΕ6400,01/08/2023,01/08/2024,ΔΩΔΕΚΑΝΗΣΟΥ,1,24,16.7,0.58,1252
563061,ARAG,ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ,ΚΧΕ6400,01/08/2023,01/08/2024,ΔΩΔΕΚΑΝΗΣΟΥ,1,5,3.62,0.87,1252
