"N_Policy","Company","Category","Char","Started","Expired","TK","City","District","Mark","Use","Gender","Gross","Net","Commissions","id"
"158021","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΕΚ7092","31/03/2021","01/10/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"307661","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΥ1438","19/01/2021","19/04/2021",NA,NA,NA,NA,NA,NA,5,3.48,0.16,NA
"1657107","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΚΙΖ3834","24/06/2021","24/09/2021",NA,NA,NA,NA,NA,NA,39.5,24.7,2.72,NA
"101209","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΚΙΖ3834","24/06/2021","24/09/2021",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"96901","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΗΒ6186","29/05/2021","29/05/2022",NA,NA,NA,NA,NA,NA,3,2.01,0.44,NA
"101441","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΜ5089","01/09/2021","01/12/2021",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"502792","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΕ2722","18/10/2021","18/10/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"102015","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΚΡΒ4483","30/08/2021","02/03/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"32809509","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΗΜ2127","04/08/2021","31/07/2022",NA,NA,NA,NA,NA,NA,45.27,31.36,3.13,NA
"546021","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΕΡ9651","09/12/2021","09/06/2022",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"223061","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΕ1337","18/12/2021","16/03/2022",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"419156482","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΧΧΙ0269","15/01/2021","15/01/2022",NA,NA,NA,NA,NA,NA,64.03,47.02,9.87,NA
"200357","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΥ7186","24/08/2021","24/08/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.64,NA
"551487","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΕΝ474","14/12/2021","14/12/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"223335","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΜΥΖ6936","05/11/2021","05/11/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"179206","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΡ6623","08/06/2021","08/09/2021",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"433225","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΙΤ3117","12/07/2021","12/07/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"19.22158348","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΡΡΟ993","18/07/2021","18/07/2022",NA,NA,NA,NA,NA,NA,112.05,77.08,16.96,NA
"105537","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΗΝ2410","08/09/2021","08/12/2021",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"223690","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΡ8429","19/12/2021","17/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"323799","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΤ4936","05/01/2021","05/07/2021",NA,NA,NA,NA,NA,NA,10,6.96,0.31,NA
"223802","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΡ3237","03/12/2021","01/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"371671","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΗ5646","14/05/2021","14/05/2022",NA,NA,NA,NA,NA,NA,22,15.3,0.61,NA
"507633","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΒ7059","29/10/2021","29/04/2022",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"223976","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΑ2376","22/12/2021","20/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"85242","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΗ4561","03/03/2021","03/03/2022",NA,NA,NA,NA,NA,NA,3,2.01,0.44,NA
"32672548","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΒΚΒ4041","13/04/2021","13/04/2022",NA,NA,NA,NA,NA,NA,246.82,169.47,16.95,NA
"63024582","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΗΤ7405","16/07/2021","16/10/2021",NA,NA,NA,NA,NA,NA,47.51,33.94,6.02,NA
"106958","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΡΕ2132","04/08/2021","04/11/2021",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"63066104","ΕΘΝΙΚΗ Ασφαλιστική","ΑΥΤΟΚΙΝΗΤΟ","ΥΡΕ2132","04/08/2021","04/11/2021",NA,NA,NA,NA,NA,NA,35,25.04,4.42,NA
"168100","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΑ2376","23/06/2021","23/12/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"202021","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΤ8858","29/10/2021","27/04/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"406164","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΒ6625","12/07/2021","12/10/2021",NA,NA,NA,NA,NA,NA,5,3.48,0.16,NA
"232076","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΤ3308","06/12/2021","06/12/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"213917","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΧΟ5311","02/10/2021","02/10/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"202257","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΙΜ3583","03/10/2021","02/04/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"226672","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΝ7981","10/11/2021","10/05/2022",NA,NA,NA,NA,NA,NA,2,1.45,0.16,NA
"87111","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΗ4089","12/03/2021","12/03/2022",NA,NA,NA,NA,NA,NA,3,2.01,0.44,NA
"109245","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΥΤ8858","29/10/2021","27/04/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"19015248663","ΙΝΤΕΡΣΑΛΟΝΙΚΑ","ΑΥΤΟΚΙΝΗΤΟ","ΡΡΡ0169","26/02/2021","26/02/2022",NA,NA,NA,NA,NA,NA,61,41.01,9.29,NA
"19015264601","ΙΝΤΕΡΣΑΛΟΝΙΚΑ","ΑΥΤΟΚΙΝΗΤΟ","ΙΤΥ8855","17/03/2021","17/04/2021",NA,NA,NA,NA,NA,NA,22,14.83,3.38,NA
"19015295327","ΙΝΤΕΡΣΑΛΟΝΙΚΑ","ΑΥΤΟΚΙΝΗΤΟ","ΒΧΜ0614","20/04/2021","20/04/2022",NA,NA,NA,NA,NA,NA,75,51.15,11.22,NA
"87713","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΜΕ1337","16/03/2021","16/06/2021",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"150814","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΗ4561","03/03/2021","03/03/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"110253","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΗΖ3699","13/10/2021","12/04/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"110270","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΖΙ1387","29/10/2021","27/04/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"227871","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΟ9394","15/11/2021","15/02/2022",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"348954","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΗ4561","03/03/2021","03/03/2022",NA,NA,NA,NA,NA,NA,20,13.91,0.63,NA
"32595550","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΕ4428","29/05/2021","23/01/2022",NA,NA,NA,NA,NA,NA,5.31,3.62,0.36,NA
"183480","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΜ5089","01/09/2021","01/12/2021",NA,NA,NA,NA,NA,NA,1.24,0.9,0.2,NA
"513312","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΖΕ1138","20/12/2021","18/06/2022",NA,NA,NA,NA,NA,NA,10.01,6.96,0.31,NA
"160993","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΝ7981","09/05/2021","09/11/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"441113","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΝΝ3298","26/07/2021","26/07/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"324362","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΤΜ348","08/01/2021","08/07/2021",NA,NA,NA,NA,NA,NA,10,6.96,0.31,NA
"419193804","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΒΜΜ802","29/06/2021","29/06/2022",NA,NA,NA,NA,NA,NA,60.59,44.53,9.35,NA
"419194492","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΟΟΕ740","01/07/2021","01/07/2022",NA,NA,NA,NA,NA,NA,103.78,87.66,5.26,NA
"11344637","ΔΥΝΑΜΙΣ","ΑΥΤΟΚΙΝΗΤΟ","ΥΤΥ865","10/10/2021","10/01/2022",NA,NA,NA,NA,NA,NA,21.92,14.39,2.88,NA
"229990","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΟΚΥ65","26/11/2021","26/02/2022",NA,NA,NA,NA,NA,NA,1,0.72,0.08,NA
"216889","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΥΟ8995","12/10/2021","12/10/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"113739","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΗΑΝ1603","02/12/2021","30/05/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"514796","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΜΕ1337","18/12/2021","16/03/2022",NA,NA,NA,NA,NA,NA,5.38,3.74,0.15,NA
"113816","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΜ5089","02/12/2021","02/03/2022",NA,NA,NA,NA,NA,NA,0.02,0.02,0,NA
"113816","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΖΚΜ5089","02/12/2021","28/02/2022",NA,NA,NA,NA,NA,NA,0.73,0.48,0.11,NA
"230821","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΜ8719","29/11/2021","01/03/2022",NA,NA,NA,NA,NA,NA,1.28,0.92,0.2,NA
"230882","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΙ3390","29/11/2021","29/11/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"230905","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΕΒ5336","29/11/2021","29/11/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"230909","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΕΜΗ8723","29/11/2021","29/11/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"231009","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΤ5722","29/11/2021","01/03/2022",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"486065","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΙΡ6778","15/11/2021","14/02/2022",NA,NA,NA,NA,NA,NA,5.57,3.87,0.15,NA
"231170","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΚ2554","30/11/2021","30/11/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"191661","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΝ3298","26/07/2021","26/07/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"231766","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΒΚΑ9939","03/12/2021","03/12/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"357880","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΥΙ7609","13/03/2021","13/09/2021",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"533098","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΗΙ3390","29/11/2021","29/11/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"419212630","UNIQUE","ΑΥΤΟΚΙΝΗΤΟ","ΚΒΝ182","21/10/2021","21/04/2022",NA,NA,NA,NA,NA,NA,64.09,54.22,3.25,NA
"154228","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΧΡ8442","19/04/2021","19/10/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"235328","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΕΟ6624","07/12/2021","07/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"118785","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΥΜΕ1337","18/12/2021","16/03/2022",NA,NA,NA,NA,NA,NA,0.75,0.5,0.11,NA
"521116","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΒΝ7981","10/11/2021","10/05/2022",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"119026","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΟΡ8429","19/12/2021","17/06/2022",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"237378","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΜΤ8099","09/12/2021","09/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"237387","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΡ9651","09/12/2021","09/06/2022",NA,NA,NA,NA,NA,NA,2,1.45,0.16,NA
"155609","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΙ7609","13/03/2021","13/09/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"451241","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΡΕ2132","04/08/2021","04/11/2021",NA,NA,NA,NA,NA,NA,4.5,3.13,0.16,NA
"193161","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΗΝ2410","08/09/2021","08/12/2021",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"239215","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΕΝ474","14/12/2021","14/12/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"327844","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΧΧΙ0269","15/01/2021","15/01/2022",NA,NA,NA,NA,NA,NA,20,13.91,0.63,NA
"1635650","ΑΤΛΑΝΤΙΚΗ ΕΝΩΣΗ","ΑΥΤΟΚΙΝΗΤΟ","ΖΥΙ7609","13/03/2021","13/09/2021",NA,NA,NA,NA,NA,NA,89,57.97,6.38,NA
"239310","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΒΚ6216","15/12/2021","15/06/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"239314","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΝ4827","15/12/2021","15/12/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"239557","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΗΖ4120","15/12/2021","15/12/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"388468","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΧΧ8552","07/05/2021","07/05/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"239689","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΟΙ2597","16/12/2021","16/12/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"491675","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΖΕ7981","05/10/2021","05/04/2022",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"421108","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΚΙΖ3834","24/06/2021","24/09/2021",NA,NA,NA,NA,NA,NA,4.5,3.13,0.16,NA
"32721076","ANYTIME","ΑΥΤΟΚΙΝΗΤΟ","ΙΜΜ7927","03/06/2021","03/06/2022",NA,NA,NA,NA,NA,NA,220.39,151.31,15.13,NA
"240323","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΒ6954","20/12/2021","20/12/2022",NA,NA,NA,NA,NA,NA,4,2.9,0.32,NA
"212703","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΥΥ9194","26/11/2021","25/05/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"200697","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΜΜ8719","26/08/2021","26/11/2021",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"213073","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΧ1375","21/11/2021","20/05/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"240493","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΖΖ1985","21/12/2021","21/12/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"462566","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΚΝ9807","31/08/2021","31/08/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"220998","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΚΟ745","04/11/2021","04/05/2022",NA,NA,NA,NA,NA,NA,2,1.45,0.16,NA
"240904","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΜΥΚ4920","23/12/2021","23/06/2022",NA,NA,NA,NA,NA,NA,2,1.45,0.16,NA
"79290","INTERASCO","ΠΡΟΣΩΠΙΚΟ ΑΤΥΧΗΜΑ (ΟΧΗΜΑ)","ΙΖΤ4936","05/01/2021","05/07/2021",NA,NA,NA,NA,NA,NA,1.5,1,0.22,NA
"531342","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΟΚΥ65","26/11/2021","26/02/2022",NA,NA,NA,NA,NA,NA,4.5,3.13,0.16,NA
"210436","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΚΙ5524","28/09/2021","28/03/2022",NA,NA,NA,NA,NA,NA,2,1.45,0.16,NA
"424071","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΚΡΒ4483","30/08/2021","02/03/2022",NA,NA,NA,NA,NA,NA,10.22,7.11,0.32,NA
"424687","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΟ9960","30/06/2021","30/06/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"424691","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΧ3332","30/06/2021","30/12/2021",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"532109","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΚΜ9853","26/11/2021","26/11/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"224623","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΖΤ5658","05/11/2021","05/11/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"196026","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΜ1389","04/08/2021","04/08/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"191779","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΕΚ6826","27/07/2021","27/07/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"533418","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΖΥ2971","29/11/2021","01/03/2022",NA,NA,NA,NA,NA,NA,4.6,3.2,0.16,NA
"426544","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΖΚ4787","01/07/2021","01/01/2022",NA,NA,NA,NA,NA,NA,9,6.26,0.31,NA
"19.22020174","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΟΤΜ348","08/01/2021","08/07/2021",NA,NA,NA,NA,NA,NA,52.39,36.05,7.93,NA
"466925","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΖΗΖ3699","13/10/2021","12/04/2022",NA,NA,NA,NA,NA,NA,10.05,6.99,0.31,NA
"498778","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΙΥΟ8995","12/10/2021","12/10/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"438483","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΡΡΟ993","18/07/2021","18/07/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"182806","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΚΙΖ3834","24/06/2021","24/09/2021",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
"197611","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΥΝΥ6927","09/08/2021","09/08/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"19.220498240000001","INTERLIFE ΑΣΦΑΛΙΣΤΙΚΗ","ΑΥΤΟΚΙΝΗΤΟ","ΟΡΟ978","23/02/2021","23/08/2021",NA,NA,NA,NA,NA,NA,47.74,32.83,7.22,NA
"211792","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΗΑΝ1603","02/12/2021","30/05/2022",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"155667","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΙΤΕ6080","13/03/2021","13/03/2022",NA,NA,NA,NA,NA,NA,5,3.62,0.8,NA
"M20201222780-1","Hellas Direct","ΑΥΤΟΚΙΝΗΤΟ","ΖΚΝ6123","01/01/2021","31/12/2021",NA,NA,NA,NA,NA,NA,121.15,104.2,11.98,NA
"8170012630","ΕΥΡΩΠΗ ΑΕΓΑ","ΠΥΡΟΣ","ΑΓΙΟΥ ΧΡΙΣΤΟΦΟΡΟΥ 24-26","02/02/2021","02/02/2022",NA,NA,NA,NA,NA,NA,65.38,45.29,8.61,NA
"145488","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΑΙΤ3817","05/03/2021","05/09/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"211994","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΖΚΜ5089","02/12/2021","28/02/2022",NA,NA,NA,NA,NA,NA,1.22,0.88,0.19,NA
"145694","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΡΙΚ6470","04/02/2021","04/08/2021",NA,NA,NA,NA,NA,NA,2.5,1.81,0.4,NA
"400130","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΥΗΒ6186","29/05/2021","29/05/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"432245","EUROP ASSISTANCE","ΟΔΙΚΗ ΒΟΗΘΕΙΑ","ΤΚΧ3610","09/07/2021","09/07/2022",NA,NA,NA,NA,NA,NA,18,12.52,0.63,NA
"178745","ARAG","ΝΟΜΙΚΗ ΠΡΟΣΤΑΣΙΑ","ΧΜΒ187","08/06/2021","08/09/2021",NA,NA,NA,NA,NA,NA,1.25,0.91,0.2,NA
